left	left_label	right	right_label	left_match_type	right_match_type	left_match_val	right_match_val	score	left_simscore	right_simscore	reciprocal_score	conditional_pr_equiv	pr_subClassOf	pr_superClassOf	pr_equivalentTo	pr_other	left_novel	right_novel	left_consistent	right_consistent	equiv_clique_size
http://sweetontology.net/phenGeolSeismicity/Earthquake		ENVO:01000677	earthquake	label	label	Earthquake	earthquake	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/phenGeolSeismicity/MegathrustEarthquake		ENVO:01000679	megathrust earthquake	label	label	MegathrustEarthquake	megathrust earthquake	100.0	1.0	1.0	4	1.0	0.028891279741098105	0.028891279741098105	0.9302679660495473	0.01194947446825637	True	True	False	False	2
http://sweetontology.net/phenGeolTectonic/Subduction		ENVO:01001102	tectonic plate subduction	label	hasExactSynonym	Subduction	subduction	90.0	1.0	1.0	4	1.0	0.05258873130270072	0.05258873130270072	0.8652003768073055	0.029622160587292994	True	True	False	False	2
http://sweetontology.net/phenGeolVolcano/VolcanicEruption		ENVO:01000634	volcanic eruption	label	label	VolcanicEruption	volcanic eruption	100.0	1.0	1.0	4	1.0	0.028891279741098105	0.028891279741098105	0.9302679660495473	0.01194947446825637	True	True	False	False	459
http://sweetontology.net/phenHelio/SolarWind		ENVO:01000794	stellar wind	label	hasRelatedSynonym	SolarWind	Solar wind	50.0	1.0	0.5	2	0.3333333333333333	0.0943839405223513	0.0943839405223513	0.7025746754054618	0.10865744354983561	True	True	False	False	3
http://sweetontology.net/phenHelio/SpaceWeather		ENVO:01001080	space weather	label	label	SpaceWeather	space weather	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/phenHydro/Drain		ENVO:01000924	plumbing drain	label	hasExactSynonym	Drain	drain	90.0	0.5	1.0	4	1.0	0.05216772952083588	0.05216772952083588	0.8582739708780699	0.03739057008025846	True	True	False	False	2
http://sweetontology.net/phenHydro/FlashFlood		ENVO:01000713	flash flood	label	label	FlashFlood	flash flood	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/phenHydro/Flood		ENVO:01000710	flood	label	label	Flood	flood	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	2
http://sweetontology.net/phenHydro/Intrusion		ENVO:01000525	intrusion	label	label	Intrusion	intrusion	100.0	1.0	1.0	4	1.0	0.051829687579256614	0.051829687579256614	0.8745314718137412	0.021809153027745495	True	True	False	False	459
http://sweetontology.net/phenHydro/Snowslide		ENVO:01000691	avalanche	label	hasExactSynonym	Snowslide	snowslide	90.0	1.0	0.3333333333333333	0	0.574468085106383	0.054840232625058216	0.054840232625058216	0.8477485784364571	0.04257095631342653	True	True	False	False	3
http://sweetontology.net/phenHydro/Torrent		ENVO:00000034	rapids	label	hasRelatedSynonym	Torrent	torrent	50.0	0.5	1.0	4	1.0	0.07826168224165085	0.07826168224165085	0.753379588569675	0.0900970469470234	True	True	False	False	2
